,index,caption,url,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,How,Where,Comment
435,4504,portrait of biker sitting on motorcycle in the country,http://l7.alamy.com/zooms/6614689fdb914a0b81e8e718806e994e/portrait-of-biker-sitting-on-motorcycle-in-the-country-dfd8mw.jpg,1,0,1,0,1,0,0,0,1,1,False
436,6629,automobile model in the snow,https://c1.staticflickr.com/6/5715/30732205074_10f34ae962_o.jpg,1,0,0,0,0,0,0,0,0,0,False
437,2283,book must read there 's a book for that !,https://thereisabookforthat.files.wordpress.com/2013/12/the-shadow-throne-front-cover-677x1024.jpg,0,1,0,1,0,0,0,0,0,0,False
438,1196,spirals in a seamless pattern,https://thumb1.shutterstock.com/display_pic_with_logo/3084317/637422208/stock-vector-spirals-in-a-seamless-pattern-vector-illustration-637422208.jpg,1,0,0,0,0,0,0,0,0,0,False
439,817,the bed in the sleeping area of the attic,http://a-idea.ru/assets/images/mansardnyj_etazh/krovat_zony_spalni_monsardnogo_jetazha.jpg,1,0,0,1,0,0,0,0,0,0,False
440,1988,tourists call a yellow cab with typical gesture,http://heredg.com/wp-content/uploads/2017/12/op-ed_Dec-2017.jpg,1,0,0,0,0,0,0,0,0,0,False
441,1432,half a glass of water in the sunlight,http://l7.alamy.com/zooms/a34b4d11f4714a758a3892f5f10e5d3a/berlin-germany-half-a-glass-of-water-in-the-sunlight-df0ycf.jpg,1,0,0,0,0,0,0,0,0,0,False
442,1157,a remote waterfall in the deep woods .,https://ssl.c.photoshelter.com/img-get2/I0000PCgTB5G1754/fit=1000x750/09909-Water-Music.jpg,0,1,0,0,0,0,0,0,0,0,False
443,3835,portrait of a city --,http://backpackingman.com/wp-content/uploads/2015/09/kiev-131.jpg?x18022,1,0,0,0,1,0,0,0,0,1,False
444,795,person will have an art exhibit with her daughter,https://www.gannett-cdn.com/-mm-/894851dbdb9ddbededab08bd52f3ef3c3edd6bdb/c=36-0-604-427&r=x408&c=540x405/local/-/media/2016/09/28/TXNMGroup/ElPaso/636106791388043828-Artshow2.jpeg,0,0,0,1,0,0,0,0,0,0,False
445,2614,person gently flaps in the wind next to the dome,http://l7.alamy.com/zooms/a5506e7014e24dfc8ac748fbe9336134/a-union-jack-gently-flaps-in-the-wind-next-to-the-dome-of-liverpools-hbed9a.jpg,1,0,1,0,0,0,0,0,0,0,False
446,1517,restaurant along road at the foot,http://l7.alamy.com/zooms/5f3b7b26ec8648f5b67b2a526db385ab/a-carls-jr-restaurant-in-grapevine-california-along-interstate-5-at-fa56wp.jpg,1,0,0,0,0,0,0,0,0,0,False
447,710,a female waiting to cross a road and sheltering under her umbrella in a shower of rain,http://l7.alamy.com/zooms/d30219c872ff46d4a74a482385d567f7/a-female-waiting-to-cross-a-road-and-sheltering-under-her-umbrella-c5gygg.jpg,1,0,1,0,0,0,0,0,0,0,False
448,1072,the train passing the bridge over river that flows between districts,http://c8.alamy.com/comp/JWBFJH/the-train-passing-the-bridge-over-capilano-river-that-flows-between-JWBFJH.jpg?h=640,1,0,0,0,0,0,0,0,0,0,False
449,6180,the most beautiful city in the world,https://c1.staticflickr.com/6/5507/31094330620_255f80f739_o.jpg,0,1,0,1,1,0,0,0,1,0,False
450,3642,actor attends the premiere held .,https://media.gettyimages.com/photos/leonardo-dicaprio-attends-the-uk-premiere-of-revolutionary-road-held-picture-id84348406,1,0,1,0,1,0,0,0,1,0,False
451,2988,blurred mountain bikers speeding along a forest trail in sunshine,http://l7.alamy.com/zooms/fd528c3454f44372a631281f6b98e0b6/blurred-mountain-bikers-speeding-along-a-forest-trail-in-sunshine-ac04hr.jpg,1,0,1,0,1,0,0,0,1,0,False
452,5364,a painting of a bridge over the river,https://c1.staticflickr.com/9/8796/28823897832_8a6a78f16c_o.jpg,0,0,0,0,0,1,0,0,0,0,False
453,6984,a sign on a construction site,https://c1.staticflickr.com/9/8464/29420093766_b6f4333339_o.jpg,0,0,0,0,0,1,0,0,0,0,False
454,4010,a great day with a building and compound wall .,https://d1tq208oegmb9e.cloudfront.net/site_photos_image/dbx%3A/urban+project/orange+county/yorba+linda/yorba+linda+knolls/Photos/6.jpg,0,0,0,1,0,0,0,0,0,0,False
455,2902,why did i think of us when i saw this ? go figure .,https://i.pinimg.com/736x/e7/99/07/e79907946d4f07741b9fd7c0c7105820--smiles-and-laughs-friends-first.jpg,0,0,0,1,0,0,0,0,0,0,False
456,1349,girl with a long skirt and boho style clothes premium vector,https://image.freepik.com/free-vector/girl-with-a-long-skirt-and-boho-style-clothes_23-2147545710.jpg,1,0,0,0,0,0,0,0,0,0,False
457,5585,armed force conducted a change of command ceremony,https://c1.staticflickr.com/9/8867/28857533061_e9b59505a7_o.jpg,0,0,1,1,0,0,0,0,0,0,False
458,2075,people swimming in the ocean seamless pattern .,https://thumb9.shutterstock.com/display_pic_with_logo/2961001/631180202/stock-vector-people-swimming-in-the-ocean-seamless-pattern-summertime-travel-illustration-in-vector-631180202.jpg,1,0,0,0,0,0,0,0,0,0,False
459,1957,slow motion of young woman running on the sea shore and enjoying the summer sun,https://ak4.picdn.net/shutterstock/videos/17139364/thumb/1.jpg?i10c=img.resize(height:160),0,0,0,0,0,1,0,0,0,0,False
460,3306,the waves and the sand on the beach close up,https://ak1.picdn.net/shutterstock/videos/25011281/thumb/4.jpg,1,0,0,0,1,0,0,0,0,1,False
461,4098,the dog breed is not one that many people have heard of over the course of their lives .,https://i.pinimg.com/736x/16/d9/7e/16d97e79866fc9324b0f7c78d8402ce4--native-american-indians-native-indian.jpg,0,0,0,1,0,0,0,0,0,0,False
462,1723,snow - covered surface underneath a snow - capped mountain,https://media.istockphoto.com/photos/snowcovered-surface-underneath-a-snowcapped-mountain-picture-id172624844?k=6&m=172624844&s=612x612&w=0&h=VJzO9NxCLMhWDe_gUXthakgRHf2GSp0k4JcBm28dGIc=,1,0,0,0,0,0,0,0,0,0,False
463,6487,a tree in the garden,https://c1.staticflickr.com/6/5562/22802760948_79096a87a8_o.jpg,1,0,0,0,1,0,0,0,1,0,False
464,2796,islamic structure in the ancient city .,http://c8.alamy.com/comp/FD46F3/jamma-masjid-in-the-ancient-city-of-junagadh-gujarat-india-these-old-FD46F3.jpg,1,0,0,0,1,0,0,0,1,0,False
465,268,the lobby was decorated for western christian holiday .,https://i2.wp.com/pennycaravan.com/wp-content/uploads/2016/05/8d15-0d4c-14ec-0dc5.jpg?resize=1024%2C684,1,0,0,0,0,0,0,0,0,0,False
466,5378,the crowd at the golf course,https://c1.staticflickr.com/8/7284/27034475413_f2124babb2_o.jpg,1,0,0,0,1,0,0,0,1,0,False
467,423,christmas lights in an expensive shopping center with cars parked in front of a store,http://l7.alamy.com/zooms/ab8931e868d14382b2fe2fea86f7ce2e/christmas-lights-in-an-expensive-shopping-center-with-cars-parked-b6cc6m.jpg,1,1,0,0,0,0,0,0,0,0,False
468,6088,interest - a gallery on photo sharing website,https://c1.staticflickr.com/6/5728/30619250881_93020a7cd4_o.jpg,0,0,0,0,0,1,0,0,0,0,False
469,1216,actors pose at the after party .,https://media.gettyimages.com/photos/actors-tobey-maguire-and-elizabeth-banks-pose-at-the-after-party-for-picture-id2186409?k=6&m=2186409&s=612x612&w=0&h=7k6bt203-jFemd7ELT9tLMzC8F4b-ApM6rFqe3_oKUo=,0,0,0,1,0,0,0,0,0,0,False
470,5089,a swing for the kids,https://c1.staticflickr.com/6/5819/30334084893_6546bcd761_o.jpg,1,1,0,0,0,0,0,0,0,0,False
471,7193,one of the main streets,https://c1.staticflickr.com/9/8683/28222500265_6b4c3f58eb_o.jpg,0,0,0,0,1,0,0,0,1,0,False
472,4716,a map of the world,https://c1.staticflickr.com/8/7382/27924178656_6641dca430_o.jpg,0,0,0,0,0,1,0,0,0,0,False
473,6378,view of the mountains in the snow,https://c1.staticflickr.com/1/431/32310212870_02764813e8_o.jpg,1,0,0,0,1,0,0,0,0,1,False
474,6341,a view of the redwood trees,https://c1.staticflickr.com/8/7059/26355194324_0816f119f7_o.jpg,1,0,0,0,1,0,0,0,0,1,False
475,1369,boy pointing on a piece of puzzle with a stick isolated on white background,http://l7.alamy.com/zooms/6458ffa4deab4a27a0be14a3140478b0/boy-pointing-on-a-piece-of-puzzle-with-a-stick-isolated-on-white-background-e6e4bn.jpg,1,0,0,0,0,0,0,0,0,0,False
476,4372,a sandy beach in neighborhood seen,http://l7.alamy.com/zooms/3e6e2ac86d924c3ebc2c36b0be341b0a/sugar-loaf-mountain-rio-brazil-22-march-2014-a-sandy-beach-in-urca-dxrtgg.jpg,1,0,0,0,1,0,0,0,1,0,False
477,5079,birds in an art gallery,https://c1.staticflickr.com/8/7773/26831447491_bfca56df80_o.jpg,1,0,0,0,1,0,0,0,1,0,False
478,4673,pink cherry blossoms in the garden,https://c1.staticflickr.com/8/7539/28739508785_8148119845_o.jpg,1,0,0,0,1,0,0,0,1,0,False
479,6229,the view from our cabin .,https://c1.staticflickr.com/6/5338/30531942420_ef999a2573_o.jpg,1,0,0,1,1,0,0,0,1,1,False
480,1355,there is no fear in this heart,https://marissamarie.files.wordpress.com/2009/08/there-is-no-fear-in-this-heart.jpg,0,0,0,0,0,0,1,0,0,0,text
481,123,portrait of a happy young man in a red wig,https://thumb7.shutterstock.com/display_pic_with_logo/2181548/306465629/stock-photo-portrait-of-a-happy-young-man-in-a-red-wig-306465629.jpg,1,0,0,0,0,0,0,0,0,0,False
482,2851,collaborative spaces require vertical surfaces for communication and horizontal ones for application .,https://i.pinimg.com/736x/44/4b/4d/444b4dbaffc8f559dd47e16db55c4251--work-office-spaces-open-office.jpg,0,1,0,1,0,0,0,0,0,0,False
483,327,is your dog ready to take the test ? we will be holding the test,https://zoomroom.com/wp-content/uploads/2017/09/1604579498024355095_1440708107.jpg,0,0,0,1,0,0,0,0,0,0,False
484,5151,the unmanned aerial vehicle lands at show,https://c1.staticflickr.com/6/5628/30178186340_dbe3124fe1_o.jpg,1,0,1,0,1,0,0,1,1,0,False
485,3885,actor arriving for the premiere of thriller film,https://media.gettyimages.com/photos/adrian-schiller-arriving-for-the-european-premiere-of-brighton-rock-picture-id808799424?s=612x612,1,0,1,0,1,0,0,0,1,0,False
486,6400,digital art selected for the #,https://c1.staticflickr.com/9/8889/28926068911_ac4e41102a_o.jpg,1,0,0,0,0,0,0,0,0,0,False
487,6108,cars parked on the side of a road,https://c1.staticflickr.com/9/8561/28738199465_1ba3ca467c_o.jpg,1,0,0,0,1,0,0,0,1,0,False
488,6184,a general view of the building,https://c1.staticflickr.com/1/754/31448172314_d03361eceb_o.jpg,1,0,0,0,1,0,1,0,0,1,text but relevant
489,2664,profession is ready for christmas ...,https://i.pinimg.com/736x/43/75/8a/43758abe388b01417a01531efd4dc15c--shaun-the-sheep-farmer.jpg,0,0,0,1,0,0,0,0,0,0,False
490,4886,a soldier in the grass,https://c1.staticflickr.com/9/8617/28201625771_82b89e6e4a_o.jpg,1,0,0,0,1,0,0,0,1,0,False
491,3933,not sure where we are at ... here is a map for you .,https://i.pinimg.com/736x/09/34/74/093474e44ad87bfca9b03801a649b1c2--victoria-island-vancouver-british-columbia.jpg,0,0,0,0,0,0,1,0,0,0,text
492,5175,looking south from the trail .,https://c1.staticflickr.com/1/618/32848128986_5d7698acf9_o.jpg,1,0,0,0,1,0,0,0,1,1,False
493,7131,a city for sale property,https://c1.staticflickr.com/1/673/31658647690_7d36a33069_o.jpg,0,0,0,1,0,0,0,0,0,0,False
494,1310,teenage girl and boy working in a laboratory on an experiment,https://media.gettyimages.com/photos/teenage-girl-and-boy-working-in-a-laboratory-on-an-experiment-picture-id130847575?s=612x612,1,0,1,0,0,0,0,0,0,0,False
495,6301,autumn colours in the mountain river,https://c1.staticflickr.com/6/5605/30322911920_639614d358_o.jpg,1,0,0,0,1,0,0,1,1,0,False
496,4961,looking down the steep stairs .,https://c1.staticflickr.com/9/8308/28893431234_780346cb17_o.jpg,1,0,0,0,1,0,0,0,1,1,False
497,5075,looking up the side of the building .,https://c1.staticflickr.com/8/7546/29452229002_3c80c41a91_o.jpg,1,0,0,0,1,0,0,0,1,1,False
498,2364,the property is nestled in the heart .,http://cdn.newsapi.com.au/image/v1/cd6d2cd1300f9c65a7e5a0f2db8f6788,0,0,0,1,1,0,0,0,1,0,False
499,6764,a crowd of people in front of the building,https://c1.staticflickr.com/8/7189/26913062955_cf11f07b79_o.jpg,1,0,0,0,1,0,0,0,1,0,False
500,1520,will follow friend as he searches for treasure uncovered by the late astronaut decades ago .,https://cdn1.thr.com/sites/default/files/imagecache/scale_crop_768_433/2016/03/cooperstreasure-h_2016.jpg,0,0,0,1,0,0,0,0,0,0,False
501,916,person and his longtime partner at a premiere .,http://cdn.newsapi.com.au/image/v1/50f300100c50a6d9c8e55d109cf33d7b,1,0,0,1,0,0,0,0,0,0,False
502,487,person and groom embrace at the altar,http://weddingphotographer.kiwi/wp-content/uploads/2017/10/TJW_9160-1024x683.jpg,1,0,1,0,0,0,0,0,0,0,False
503,5047,a sculpture of a bull,https://c1.staticflickr.com/6/5463/30510740865_041895de24_o.jpg,1,0,0,0,0,0,0,0,0,0,False
504,2370,music video director attends premiere .,https://media.gettyimages.com/photos/writer-director-and-executive-producer-allen-hughes-attends-the-ones-picture-id802231112,1,0,1,0,1,0,0,0,1,0,False
505,688,leaves on the bridge and koi fish,https://media.istockphoto.com/photos/leaves-on-the-bridge-and-koi-fish-picture-id516444014?k=6&m=516444014&s=612x612&w=0&h=AoYaR5KjC-h_eyld5a96tYpcvQ9wHdFmuBt74z40NCY=,1,0,0,0,0,0,0,0,0,0,False
506,6518,view of the sunset over the mountains,https://c1.staticflickr.com/8/7484/27279526903_dfaf91fafd_o.jpg,1,0,0,0,1,0,0,1,0,1,False
507,2871,acrobatic grey squirrel eating bark whilst hanging from a tree branch,http://l7.alamy.com/zooms/136249ab341b492bb6877bd0565056ac/acrobatic-grey-squirrel-sciurus-carolinensis-eating-bark-whilst-hanging-hak6wc.jpg,1,0,1,0,0,0,0,0,0,0,False
508,6468,the clouds in the sky,https://c1.staticflickr.com/6/5457/31064810312_cb7189dbaf_o.jpg,1,0,0,0,0,0,0,0,0,0,False
509,5311,on the beach at sunset,https://c1.staticflickr.com/6/5461/30505394510_cffb627e97_o.jpg,1,0,0,0,1,0,0,1,1,0,False
510,3640,skyline of view from tropical island .,https://image.shutterstock.com/z/stock-photo-skyline-of-indian-ocean-view-from-tropical-island-in-the-maldives-375559603.jpg,0,0,0,0,0,1,0,0,0,0,False
511,4140,portrait of a young woman wearing a traditional headscarf,http://l7.alamy.com/zooms/c8452612b8a74809a5d977123dbcf594/portrait-of-a-young-woman-wearing-a-traditional-headscarf-bxgedn.jpg,1,0,0,0,1,0,0,0,0,1,False
512,1096,a minimalist photo of a bicycle parked near a bench against a yellow wall,https://2.bp.blogspot.com/-VDevoepnxMg/Vv69gZ8e0mI/AAAAAAAAEPc/AgqbkPzh9gMreOMedQ3IpUnzUKuYvPeaQ/s1600/minimalist-minimalism-minimalistic-photography-lessismore-prakash-ghai-bicycle-bench-lines.jpg,1,0,0,0,0,0,0,0,0,0,False
513,3188,oil rig near shore waiting for maintenance .,https://ak6.picdn.net/shutterstock/videos/32892286/thumb/1.jpg?i10c=img.resize(height:160),1,0,0,0,0,0,0,0,0,0,False
514,1872,draw a floor plan of the outlets .,https://img-aws.ehowcdn.com/877x500p/s3.amazonaws.com/cme_public_images/www_ehow_com/i.ehow.com/images/a07/0e/uc/trace-outlet-back-power-source-1.1-800x800.jpg,0,0,1,0,0,0,0,0,0,0,False
515,4818,an aircraft on the tarmac,https://c1.staticflickr.com/8/7362/26281651703_4ca0c43454_o.jpg,0,0,0,0,0,1,0,0,0,0,False
516,4279,sketch of nautical sailing vessel in a sea,https://thumb10.shutterstock.com/display_pic_with_logo/109114/108905933/stock-photo-sketch-of-nautical-sailing-vessel-in-a-sea-108905933.jpg,1,0,0,0,1,0,0,0,1,1,False
517,7048,biological genus in the morning light,https://c1.staticflickr.com/6/5626/30396538991_f195f09fe6_o.jpg,1,0,0,0,1,0,0,1,0,0,False
518,7444,a painting by painting artist .,https://c1.staticflickr.com/1/492/31475915676_c146ccee4e_o.jpg,1,0,0,1,0,0,0,0,0,0,False
519,535,"stairs to the pool , reflection in the water",https://ak5.picdn.net/shutterstock/videos/30123325/thumb/1.jpg,1,0,0,0,0,0,0,0,0,0,False
520,5013,"a city in the past , history",https://c1.staticflickr.com/8/7111/26773990651_0872da8f88_o.jpg,1,0,0,1,1,0,0,1,1,0,False
521,894,the tank personally knocked out by person .,https://i.pinimg.com/736x/4c/21/45/4c214513267c63a8a5c71012e6eb18c9.jpg,0,0,1,1,0,0,0,0,0,0,False
522,1123,you 'd have to work hard to spot this mouse in the brickwork !,https://i.pinimg.com/736x/ce/7c/da/ce7cda3459f016f846c2d6f8a9e844aa--brick-art-brick-walls.jpg,0,0,0,1,0,0,0,0,0,0,False
523,4310,person attends the 65th awards,https://media.gettyimages.com/photos/singer-ashley-mcbryde-attends-the-65th-annual-bmi-country-awards-on-picture-id871459346?s=612x612,1,0,1,0,1,0,0,0,1,0,False
524,6703,a sign on the street,https://c1.staticflickr.com/1/689/31894843923_3a94ba1460_o.jpg,1,0,0,0,0,0,1,0,0,0,text relevant
525,1363,"that last leaf , just hanging on in february",http://78.media.tumblr.com/8c35ef498cbc7d4f5e0d475fbb5ede3a/tumblr_o2tg6dWAag1rp48jjo1_500.jpg,0,0,0,1,0,0,0,0,0,0,False
526,7666,how to build a garden shed,https://c1.staticflickr.com/1/414/32088638392_2832c77513_o.jpg,0,0,0,1,0,0,0,0,0,0,False
527,6094,the construction of the tower .,https://c1.staticflickr.com/8/7379/27362461492_7e026b6110_o.jpg,1,0,0,0,0,0,0,0,0,0,False
528,7217,a close up of a man 's hand holding a ring,https://c1.staticflickr.com/1/665/32649521722_bb5c56a7d9_o.jpg,0,0,0,0,0,1,0,0,0,0,False
529,4814,the trail in the forest,https://c1.staticflickr.com/9/8070/29278104881_13e653ce47_o.jpg,1,0,0,0,1,0,0,0,1,0,False
530,6268,purple flower in the rain,https://c1.staticflickr.com/8/7277/27138271280_515cc65655_o.jpg,1,0,0,0,1,0,0,1,0,0,False
531,4040,tv drama ; i want this outfit ! gorgeous long red dress under beautiful long trench with full buttons,https://i.pinimg.com/736x/ef/f1/3b/eff13b4339a20810e4cc5d0944e48ecd--long-red-dresses-and-dresses.jpg,0,0,0,1,0,0,0,0,0,0,False
532,694,a grasshopper on a tiled bathroom floor,http://l7.alamy.com/zooms/61dce7186ff040169c63c32a0292ac78/a-grasshopper-on-a-tiled-bathroom-floor-eb0f8m.jpg,1,0,0,0,0,0,0,0,0,0,False
533,6492,the trail in the forest,https://c1.staticflickr.com/8/7526/28971821076_297aeacb36_o.jpg,1,0,0,0,1,0,0,0,1,0,False
534,3368,biological cultivar growing in a field,http://l7.alamy.com/zooms/970913502f704267baf3da63cd7c7a5b/banana-peppers-growing-in-a-field-in-northern-illinois-f3k3yn.jpg,1,0,0,0,0,0,0,0,0,0,False
535,3286,portrait of couple waving hands in the living room,https://media.istockphoto.com/photos/portrait-of-couple-waving-hands-in-the-living-room-picture-id657492326?k=6&m=657492326&s=612x612&w=0&h=bkSAR8abmFBV-KBhncj5pXOzDkzmIOxiZDyy5VDdQco=,1,0,1,0,1,0,0,0,1,1,False
536,5173,deity is the key to my heart,https://c1.staticflickr.com/9/8804/28469670051_de3972be3b_o.jpg,0,0,0,0,0,0,1,0,0,0,text
537,1613,driving on open road towards the heavy cloud to new year and leaving .,https://thumb1.shutterstock.com/display_pic_with_logo/1568534/598480064/stock-photo-driving-on-open-road-towards-the-heavy-cloud-to-new-year-and-leaving-behind-concept-for-598480064.jpg,0,0,0,1,0,0,0,0,0,0,False
538,6782,aerial view of the forest in autumn,https://c1.staticflickr.com/8/7239/27216100316_8910a6601c_o.jpg,1,0,0,0,1,0,0,1,1,1,False
539,6286,original fine art by person,https://c1.staticflickr.com/1/618/32352254292_ce60035d07_o.jpg,1,0,0,1,1,0,1,0,0,1,text but relevant
540,4339,get the best flowers for mom this mother 's day !,https://i.pinimg.com/736x/c8/be/f3/c8bef36eb5ab891ca703b989eb4c988d--flowers-for-mom-best-flowers.jpg,0,0,0,0,0,0,1,0,0,0,text
541,7268,the interior of the church,https://c1.staticflickr.com/1/289/32246507441_fbfc8d91bc_o.jpg,1,0,0,0,1,0,0,0,1,0,False
542,5353,surfers watch as a storm approaches,https://c1.staticflickr.com/1/673/32589011410_c8d49f9b69_o.jpg,1,0,1,0,1,0,0,1,0,0,False
543,1174,person always thought trees kinda fit into this category too ... skeletons of winter :),https://i.pinimg.com/736x/d1/71/46/d17146320a00220e887c73a31f3bf1c1--skeletons.jpg,0,1,0,0,0,0,0,0,0,0,False
